"","id","nsib79","afqtrev","urban14","male","mfinc1617","black","hisp","mhsgrad","mscoll","fhsgrad","fscoll","intact","mfinc1617q1","mfinc1617q2","mfinc1617q3","mfinc1617q4","mfinc1617q","afqtq1","afqtq2","afqtq3","afqtq4","afqtq","momageatbirth","dob62","dob63","dob64","hgc2122","hga2122","Dhgacoll2122","Dhgacoll2223","Dhgacoll2324","Dhgchs2122","Dhgchs2223","Dhgchs2324","fedmiss"
"753",1854,2,80,1,1,6.09980176211454,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,1,4,16,0,1,0,15,16,1,1,1,1,1,1,0
"754",1856,1,82,0,0,1.84899777282851,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,4,25,1,0,0,11,13,1,1,1,0,0,0,0
"755",1860,5,32,1,0,3.24765462555066,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,32,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"756",1867,1,86,1,1,4.64415412026726,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,4,23,1,0,0,12,12,0,0,0,1,1,1,0
"757",1869,4,22,1,1,8.78266960352423,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,34,0,1,0,12,12,0,0,0,1,1,1,0
"758",1873,3,13,0,1,1.8522697215859,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,37,0,1,0,12,12,0,0,0,1,1,1,0
"759",1879,4,75,1,0,5.93313480176211,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,36,0,1,0,14,14,1,1,NA,1,1,NA,0
"760",1881,2,40,1,1,7.13184855233853,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,35,0,0,0,12,12,0,0,0,1,1,1,0
"761",1883,2,49,1,0,4.23877444933921,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,35,0,1,0,10,11,0,0,0,0,0,0,0
"762",1884,2,32,1,1,3.15152070484581,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,28,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"763",1888,3,8,1,0,2.64142538975501,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,24,0,0,0,12,12,0,0,0,1,1,1,0
"764",1889,3,42,1,1,2.64142538975501,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,24,1,0,0,13,14,1,1,1,1,1,1,0
"765",1892,2,63,1,0,2.61801016171482,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,4,29,0,0,1,12,12,0,0,0,1,1,1,0
"766",1894,3,35,1,1,7.70503786191537,0,0,1,0,1,1,1,0,0,0,1,4,0,1,0,0,2,29,1,0,0,14,14,1,1,1,1,1,1,0
"767",1902,4,37,0,0,7.94149779735683,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,31,0,0,1,12,12,0,0,0,1,1,1,0
"768",1904,2,86,0,0,6.81487750556793,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,4,18,0,0,0,12,12,0,0,0,1,1,1,0
"769",1905,2,48,0,0,4.22466784140969,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,24,0,0,1,12,12,0,0,0,1,1,1,0
"770",1913,6,29,0,0,6.97276393013469,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,2,NA,0,0,1,12,12,0,0,0,1,1,1,0
"771",1916,2,65,0,1,8.24336035634744,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,35,1,0,0,13,14,1,1,1,1,1,1,0
"772",1917,1,18,0,1,2.37728285077951,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,36,0,0,0,12,12,0,0,0,1,1,1,0
"773",1919,2,47,0,1,6.17913837004405,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,28,0,1,0,14,15,1,1,1,1,1,1,0
"774",1920,2,48,0,1,7.11110708857018,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,34,0,0,1,13,14,1,1,1,1,1,1,0
"775",1922,3,48,1,0,6.60356347438753,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,29,0,0,0,12,13,1,NA,NA,1,NA,NA,0
"776",1923,3,51,0,0,5.20217055706464,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,32,0,0,1,16,16,1,1,NA,1,1,NA,0
"777",1924,3,35,0,1,4.2252054354758,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,2,18,0,1,0,12,12,0,0,0,1,1,1,0
"778",1925,2,67,1,1,4.62249443207127,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,3,32,0,0,0,12,12,0,0,0,1,1,1,0
"779",1927,3,42,NA,0,4.22628062360802,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,27,0,0,0,12,13,1,1,1,1,1,1,0
"780",1930,1,90,1,1,5.28285077951002,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,4,27,0,0,0,15,16,1,1,1,1,1,1,0
"781",1931,4,33,NA,1,9.24498886414254,0,0,0,0,NA,NA,0,0,0,0,1,4,0,1,0,0,2,16,1,0,0,9,9,0,0,0,0,0,0,1
"782",1932,4,25,1,0,5.9190281938326,0,0,0,0,NA,NA,0,0,0,1,0,3,0,1,0,0,2,17,0,1,0,12,12,0,0,0,1,1,1,1
"783",1934,2,88,1,0,5.93,0,0,0,0,NA,NA,1,0,0,1,0,3,0,0,0,1,4,24,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"784",1948,2,57,0,0,3.54128105726872,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,3,25,0,1,0,12,12,0,0,0,1,1,1,0
"785",1950,1,64,0,1,2.64142538975501,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,3,26,0,0,0,14,14,1,1,1,1,1,1,0
"786",1952,2,33,0,1,5.73837314042026,0,0,1,0,1,1,1,0,0,1,0,3,0,1,0,0,2,21,0,0,1,15,16,1,1,1,1,1,1,0
"787",1953,0,80,1,0,8.44251523553504,0,0,1,1,1,0,1,0,0,0,1,4,0,0,0,1,4,37,0,0,1,15,16,1,1,1,1,1,1,0
"788",1954,2,84,0,0,8.98084632516704,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,30,0,0,0,15,16,1,1,1,1,1,1,0
"789",1955,1,84,0,1,7.87871158129176,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,22,1,0,0,14,15,1,1,1,1,1,1,0
"790",1960,4,43,1,0,3.98746784140969,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,39,0,1,0,12,12,0,0,0,1,1,1,0
"791",1967,3,44,1,0,4.35306904231626,0,0,1,1,1,1,1,0,1,0,0,2,0,0,1,0,3,32,1,0,0,14,15,1,1,1,1,1,1,0
"792",1968,4,36,0,0,1.04493392070485,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,22,0,1,0,12,12,0,0,0,1,1,1,0
"793",1969,4,49,0,0,2.17476521709758,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"794",1971,1,44,0,1,6.24661497797357,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,25,0,0,1,12,12,0,0,0,1,1,1,0
"795",1972,2,56,0,0,10.0587409044208,1,0,NA,NA,1,1,0,0,0,0,1,4,0,0,1,0,3,NA,0,0,1,14,15,1,1,1,1,1,1,0
"796",1973,2,61,0,0,9.82237885462555,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,35,0,1,0,12,13,1,1,NA,1,1,NA,0
"797",1974,1,99,0,0,5.01870824053452,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,1,4,21,0,0,0,15,16,1,1,1,1,1,1,0
"798",1975,4,66,0,1,4.74713480176211,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,31,0,0,1,12,12,0,0,0,1,1,1,0
"799",1976,6,50,0,0,5.35575412026726,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,3,34,1,0,0,12,13,1,1,1,1,1,1,0
"800",1977,2,31,0,1,6.13471046770601,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,29,1,0,0,12,12,0,0,0,1,1,1,0
"801",1978,2,19,0,1,3.34291220390987,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,30,0,0,1,14,14,1,1,1,1,1,1,0
"802",1985,1,46,0,0,5.02689665924276,0,0,1,0,1,1,0,0,0,1,0,3,0,0,1,0,3,17,1,0,0,12,12,0,0,NA,1,1,NA,0
"803",1986,3,58,0,0,5.21160792951542,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1,0,3,17,0,1,0,12,12,0,0,0,1,1,1,0
"804",1989,1,34,1,1,8.302,0,0,1,1,1,1,1,0,0,0,1,4,0,1,0,0,2,40,0,1,0,13,13,1,1,1,1,1,1,0
"805",1991,4,13,1,1,2.25656971046771,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,22,1,0,0,9,10,0,0,0,0,0,0,0
"806",1992,4,16,1,1,1.6604,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,24,0,1,0,10,11,0,1,1,0,1,1,0
"807",1998,2,52,1,1,5.54699331848552,0,0,0,0,1,0,1,0,0,1,0,3,0,0,1,0,3,30,1,0,0,12,12,0,0,0,1,1,1,0
"808",1999,1,67,0,0,5.43052158590308,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,19,0,1,0,15,16,1,1,1,1,1,1,0
"809",2001,7,1,1,1,6.6416,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"810",2005,2,80,1,1,13.8767224669604,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,28,0,0,1,14,15,1,1,1,1,1,1,0
"811",2007,0,80,1,1,6.51745300668151,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,4,21,1,0,0,14,14,1,1,1,1,1,1,0
"812",2008,2,66,1,0,6.60356347438753,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,23,0,0,0,13,14,1,1,1,1,1,1,0
"813",2009,2,48,1,0,5.90761571265711,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,26,0,0,1,15,16,1,1,1,1,1,1,0
"814",2015,5,3,1,1,0.947284345047923,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,18,0,0,1,11,12,0,0,0,0,0,0,0
"815",2017,4,23,1,0,7.62801762114537,0,0,1,0,NA,NA,1,0,0,0,1,4,0,1,0,0,2,24,0,1,0,15,16,1,1,1,1,1,1,1
"816",2019,3,80,1,1,7.39599109131403,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,4,23,0,0,0,12,13,1,1,1,1,1,1,0
"817",2020,3,18,1,1,7.98840297814246,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,27,0,0,1,12,12,0,0,0,1,1,1,0
"818",2031,2,1,1,1,3.93522114537445,0,0,1,0,1,1,0,0,1,0,0,2,1,0,0,0,1,19,0,1,0,11,12,0,0,0,0,0,0,0
"819",2032,2,15,1,1,2.98490549042237,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,22,0,0,1,12,12,0,0,0,1,1,1,0
"820",2033,1,54,1,1,1.78474713656388,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,3,23,0,1,0,12,12,0,0,0,1,1,1,0
"821",2035,3,63,1,0,3.94280285077951,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,22,0,1,0,12,12,0,0,0,1,1,1,0
"822",2037,7,78,0,0,1.5795723830735,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,4,19,1,0,0,14,15,1,1,1,1,1,1,0
"823",2038,1,93,1,1,5.28285077951002,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,40,1,0,0,14,15,1,1,1,1,1,1,0
"824",2040,5,71,1,1,7.66013363028953,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,32,1,0,0,14,15,1,1,1,1,1,1,0
"825",2041,5,57,1,1,7.21526872246696,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,33,0,1,0,12,13,1,1,1,1,1,1,0
"826",2042,2,89,1,0,7.92427616926503,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,35,0,0,0,15,16,1,1,1,1,1,1,0
"827",2045,4,32,1,1,1.39455278602694,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2,28,0,0,1,12,12,0,0,0,1,1,1,0
"828",2046,4,11,1,0,1.39455278602694,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,25,0,0,1,12,13,1,1,1,1,1,1,0
"829",2049,5,84,0,0,1.70636080178174,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4,32,1,0,0,14,15,1,1,1,1,1,1,0
"830",2051,3,7,0,1,3.8967665755584,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,20,0,0,1,11,12,0,0,0,0,0,0,0
"831",2057,2,27,1,0,4.35306904231626,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,23,1,0,0,12,13,1,1,1,1,1,1,0
"832",2058,6,70,1,0,6.28052243207127,1,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,4,25,1,0,0,12,12,0,0,0,1,1,1,0
"833",2059,2,10,1,1,1.99195753303965,0,0,NA,NA,1,1,0,1,0,0,0,1,1,0,0,0,1,NA,0,1,0,11,11,0,0,0,0,0,0,0
"834",2060,2,34,1,1,1.74300319488818,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2,NA,0,0,1,12,12,0,0,0,1,1,1,0
"835",2061,2,80,1,0,6.60356347438753,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,4,21,0,0,0,13,14,1,1,1,1,1,1,0
"836",2062,2,30,1,0,6.85978173719376,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,0,2,23,1,0,0,12,12,0,0,0,1,1,1,0
"837",2063,3,36,1,0,5.60642538975501,0,0,1,0,NA,NA,0,0,0,1,0,3,0,1,0,0,2,20,1,0,0,12,12,0,0,0,1,1,1,1
"838",2066,6,20,1,0,4.55117594654788,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,27,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"839",2067,11,42,1,1,4.30050467706013,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,2,NA,1,0,0,12,12,0,0,0,1,1,1,0
"840",2068,3,54,1,0,6.60356347438753,0,0,1,1,1,1,1,0,0,1,0,3,0,0,1,0,3,25,0,0,0,13,14,1,1,1,1,1,1,0
"841",2069,3,93,1,1,5.35100211453745,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,27,0,1,0,14,15,1,1,1,1,1,1,0
"842",2071,3,74,1,0,6.57133808463252,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,28,1,0,0,13,14,1,1,1,1,1,1,0
"843",2072,3,80,1,0,5.43052158590308,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,29,0,1,0,12,12,0,0,0,1,1,1,0
"844",2074,5,76,1,0,5.28285077951002,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,32,0,0,0,12,12,0,0,0,1,1,1,0
"845",2078,2,1,1,1,1.75548898678414,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,39,0,1,0,12,12,0,0,0,1,1,1,0
"846",2085,1,52,1,1,1.6982680046727,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,3,21,0,0,1,12,12,0,0,0,1,1,1,0
"847",2088,6,67,1,0,6.33942093541203,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,26,0,0,0,13,14,1,1,1,1,1,1,0
"848",2089,6,17,1,1,6.33942093541203,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,29,1,0,0,12,12,0,0,0,1,1,1,0
"849",2090,6,13,1,1,9.47284345047923,0,0,1,0,1,0,1,0,0,0,1,4,1,0,0,0,1,29,0,0,1,10,11,0,0,0,0,0,0,0
"850",2091,10,3,1,1,2.11314031180401,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,33,1,0,0,8,9,0,0,0,0,0,0,0
"851",2092,10,8,1,1,3.06813497797357,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,35,0,0,1,8,9,0,0,0,0,0,0,0
"852",2099,4,25,1,0,4.02421158129176,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,16,1,0,0,12,13,1,1,1,1,1,1,0
"853",2107,1,81,1,1,6.60356347438753,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,4,33,0,0,0,13,14,1,1,1,1,1,1,0
"854",2109,2,52,1,1,8.87311843207127,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,19,1,0,0,12,12,0,0,0,1,1,1,0
"855",2110,6,85,0,1,4.57472070484581,0,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,4,23,0,1,0,15,16,1,1,1,1,1,1,0
"856",2111,6,70,0,1,2.95903252593208,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,4,25,0,0,1,15,16,1,1,1,1,1,1,0
"857",2113,2,96,0,1,9.03763697104677,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,1,4,33,1,0,0,14,15,1,1,1,1,1,1,0
"858",2114,2,30,1,0,5.04076123348018,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,19,0,1,0,12,12,0,0,0,1,1,1,0
"859",2117,4,17,1,1,4.17973568281938,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1,24,0,1,0,9,10,0,0,0,0,0,0,0
"860",2118,3,25,1,1,7.92427616926503,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,25,0,0,0,12,13,1,1,1,1,1,1,0
"861",2120,2,41,1,0,3.46500088105727,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,20,0,1,0,12,12,0,0,0,1,1,1,0
"862",2123,3,56,1,0,7.92427616926503,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,26,0,0,0,15,16,1,1,1,1,1,1,0
"863",2124,3,67,1,0,7.49523089048711,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,29,0,0,1,15,16,1,1,1,1,1,1,0
"864",2127,4,15,0,1,1.18864142538975,0,0,1,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,23,0,0,0,10,11,0,0,0,0,0,0,1
"865",2128,4,10,0,0,2.15528070484581,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,25,0,1,0,12,13,1,1,1,1,1,1,0
"866",2132,1,45,0,0,5.24974801762114,0,0,0,0,1,1,1,0,0,1,0,3,0,0,1,0,3,40,0,1,0,14,15,1,1,1,1,1,1,0
"867",2133,3,51,0,0,6.27338530066815,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,20,0,0,0,13,13,1,1,1,1,1,1,0
"868",2134,3,7,0,0,6.27338530066815,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,18,1,0,0,9,11,0,0,0,0,0,0,0
"869",2135,0,15,1,1,4.81399777282851,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,NA,1,0,0,8,9,0,0,0,0,0,0,0
"870",2138,5,64,0,1,2.64142538975501,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,3,28,1,0,0,12,12,0,0,0,1,1,1,0
"871",2140,3,29,0,0,5.34013480176211,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,20,0,1,0,12,13,1,1,1,1,1,1,0
"872",2141,1,15,0,1,2.85454664536741,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,26,0,0,1,15,16,1,1,1,1,1,1,0
"873",2147,1,85,1,1,5.81113585746102,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,4,31,0,0,0,14,15,1,1,1,1,1,1,0
"874",2148,1,53,1,0,6.86770601336303,0,0,1,1,1,1,1,0,0,1,0,3,0,0,1,0,3,22,1,0,0,12,13,1,1,1,1,1,1,0
"875",2149,1,74,1,1,4.39394713656388,0,0,NA,NA,1,1,1,0,1,0,0,2,0,0,0,1,4,23,0,1,0,14,15,1,1,1,1,1,1,0
"876",2151,2,75,1,1,9.57085803524229,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,30,0,1,0,13,14,1,1,NA,1,1,NA,0
"877",2153,6,39,1,0,4.49042316258352,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,39,1,0,0,12,12,0,0,0,1,1,1,0
"878",2156,2,32,1,0,6.97276393013469,0,0,1,1,0,0,1,0,0,1,0,3,0,1,0,0,2,25,0,0,1,12,13,1,1,1,1,1,1,0
"879",2160,3,3,1,1,1.41821566519824,0,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,22,0,1,0,7,8,0,0,0,0,0,0,1
"880",2162,3,74,1,0,5.49283284963485,0,0,1,1,NA,NA,1,0,0,1,0,3,0,0,0,1,4,20,0,1,0,14,15,1,1,1,1,1,1,1
"881",2164,7,49,1,0,4.0324,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,0,3,34,0,1,0,16,16,1,1,1,1,1,1,0
"882",2167,3,32,1,0,7.13184855233853,0,0,1,0,1,1,1,0,0,0,1,4,0,1,0,0,2,37,1,0,0,NA,NA,NA,NA,1,NA,NA,1,0
"883",2169,2,63,0,1,10.56570155902,1,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,23,0,0,0,13,13,1,1,1,1,1,1,0
"884",2172,1,31,0,1,5.38269665924276,0,0,1,1,0,0,1,0,0,1,0,3,0,1,0,0,2,36,0,1,0,13,13,1,1,1,1,1,1,0
"885",2174,6,28,0,0,1.6343378481069,0,0,0,0,NA,NA,1,1,0,0,0,1,0,1,0,0,2,44,1,0,0,10,11,0,0,0,0,0,0,1
"886",2178,3,54,0,1,NA,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,30,0,0,1,9,10,0,0,0,0,0,0,0
"887",2180,3,41,0,1,2.79991091314031,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,25,0,0,0,12,12,0,0,0,1,1,1,0
"888",2181,3,48,0,0,4.45915101321586,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,27,0,1,0,12,12,0,1,1,1,1,1,0
"889",2182,4,65,0,1,2.71327216035635,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,NA,0,0,0,11,12,0,0,0,0,0,0,0
"890",2187,1,40,1,1,4.75456570155902,0,0,1,0,1,1,1,0,1,0,0,2,0,1,0,0,2,43,0,0,0,13,13,1,1,1,1,1,1,0
"891",2188,1,14,1,1,3.65988105726872,0,0,1,0,1,1,1,0,1,0,0,2,1,0,0,0,1,22,0,0,1,12,12,0,0,0,1,1,1,0
"892",2194,2,10,1,1,4.59770925110132,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"893",2197,2,5,0,1,1.37414035242291,1,0,1,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,35,0,1,0,11,12,0,0,0,0,0,0,1
"894",2200,1,91,0,0,2.9002140969163,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,4,21,0,0,1,14,15,1,1,1,1,1,1,0
"895",2202,1,79,0,1,5.40963919821826,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,4,24,1,0,0,14,15,1,1,1,1,1,1,0
"896",2203,2,28,1,0,6.60356347438753,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,25,0,0,0,12,12,0,0,0,1,1,1,0
"897",2204,3,61,0,0,2.64142538975501,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,3,27,0,0,0,12,12,0,0,0,1,1,1,0
"898",2205,3,51,0,0,3.96213808463252,0,0,1,0,1,1,1,0,1,0,0,2,0,0,1,0,3,23,0,0,0,13,15,1,1,1,1,1,1,0
"899",2207,0,59,1,1,2.8464,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3,19,0,1,0,12,13,1,1,1,1,1,1,0
"900",2208,3,21,0,1,2.90556792873051,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,14,1,0,0,12,12,0,0,0,1,1,1,0
"901",2209,3,16,0,1,2.88610748898678,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,22,0,1,0,13,13,1,1,1,1,1,1,0
"902",2210,3,15,1,0,3.45220461358742,1,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,22,0,0,1,12,12,0,0,0,1,1,1,0
"903",2214,3,27,0,0,3.90126079295154,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,2,16,0,1,0,12,12,0,0,0,1,1,1,0
"904",2218,2,48,1,1,2.52495095072554,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,3,26,0,0,1,15,16,1,1,1,1,1,1,0
"905",2219,1,46,0,1,5.17970311804009,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,3,34,1,0,0,12,13,1,1,1,1,1,1,0
"906",2223,2,39,1,1,1.946070155902,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,38,1,0,0,12,12,0,0,0,1,1,1,0
"907",2224,1,13,1,0,1.14524757709251,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,21,0,0,1,9,10,0,0,0,0,0,0,0
"908",2225,1,16,1,0,4.98357728285078,1,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,19,1,0,0,12,13,1,1,1,1,1,1,0
"909",2229,2,54,0,0,2.90556792873051,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,23,0,0,0,12,12,0,0,0,1,1,1,0
"910",2230,2,78,0,0,2.14115473392352,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,4,26,0,0,1,15,16,1,1,1,1,1,1,0
"911",2232,1,35,1,0,5.88192636275351,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,0,2,26,0,0,1,12,12,0,0,0,1,1,1,0
"912",2233,1,36,1,1,12.314696485623,0,0,1,1,1,1,1,0,0,0,1,4,0,1,0,0,2,25,0,0,1,15,16,1,1,1,1,1,1,0
"913",2238,2,90,1,1,9.36649443207127,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,23,1,0,0,14,15,1,1,1,1,1,1,0
"914",2239,2,98,0,1,8.23068151447661,0,0,1,0,NA,NA,1,0,0,0,1,4,0,0,0,1,4,29,1,0,0,15,16,1,1,1,1,1,1,1
"915",2240,11,12,0,0,4.1628864142539,0,0,NA,NA,NA,NA,0,0,1,0,0,2,1,0,0,0,1,NA,0,0,0,11,12,0,0,0,0,0,0,1
"916",2243,4,74,0,0,6.60356347438753,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,32,0,0,0,16,16,1,1,1,1,1,1,0
"917",2249,2,4,1,0,0.629886167400881,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,23,0,0,1,7,8,0,0,0,0,0,0,0
"918",2250,8,5,1,0,1.84899777282851,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,NA,1,0,0,12,12,0,0,0,1,1,1,0
