"","id","hisp","age97","momageatbirth","age98","age99","age00","age01","age02","age03","male","white","black","intact97","afqtq","afqt1","afqt2","afqt3","afqt4","cvhhlt18","msa12","hhinccat","hhinccat1","hhinccat2","hhinccat3","hhinccat4","hhnetworthcat","hhnetworthcat1","hhnetworthcat2","hhnetworthcat3","hhnetworthcat4","age04","b1980","b1981","b1982","b1983","b1984","Dhgacoll2122","Dhgc12_2122","momhs2","momcoll2","other"
"149",191,0,15,NA,16,17,NA,19,20,22,1,1,0,0,3,0,0,1,0,1,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,0,1,NA,NA,0
"150",192,1,15,36,16,17,18,19,20,21,0,0,1,0,3,0,0,1,0,2,1,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,1,1,0
"151",193,0,15,21,17,NA,20,21,21,22,0,0,1,0,1,1,0,0,0,3,1,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,0,1,1,0,0
"152",194,1,16,27,18,19,20,NA,22,23,0,0,1,0,2,0,1,0,0,2,1,2,0,1,0,0,1,1,0,0,0,24,1,0,0,0,0,0,1,1,1,0
"153",195,0,14,29,15,16,17,19,19,20,1,0,1,0,3,0,0,1,0,1,1,2,0,1,0,0,2,0,1,0,0,22,0,0,0,1,0,0,1,1,1,0
"154",197,0,15,30,NA,NA,NA,NA,NA,NA,0,1,0,1,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,3,0,0,1,0,NA,0,1,0,0,0,NA,NA,1,1,0
"155",198,0,16,19,18,19,20,21,22,23,0,1,0,0,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,0,0,0
"156",199,0,14,35,16,17,18,19,20,21,1,1,0,1,3,0,0,1,0,1,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"157",201,0,13,23,14,15,17,18,19,19,0,1,0,1,4,0,0,0,1,1,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"158",202,0,15,NA,16,17,18,19,20,21,1,1,0,1,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,1,0,0
"159",203,0,13,NA,14,15,17,17,18,19,0,1,0,1,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"160",204,0,15,NA,17,18,19,20,21,22,0,1,0,0,3,0,0,1,0,2,1,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,1,0
"161",205,0,13,28,14,15,17,18,19,20,0,1,0,0,2,0,1,0,0,2,1,2,0,1,0,0,2,0,1,0,0,21,0,0,0,1,0,0,1,1,1,0
"162",207,0,15,25,17,18,19,20,21,22,0,1,0,1,4,0,0,0,1,5,1,4,0,0,0,1,4,0,0,0,1,23,0,1,0,0,0,1,1,1,0,0
"163",208,0,12,28,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,5,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"164",212,1,17,27,19,19,20,21,22,23,1,0,0,1,2,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,24,1,0,0,0,0,0,1,1,0,0
"165",213,1,15,30,16,17,18,19,20,21,0,0,0,1,2,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,1,1,1,0,0
"166",214,1,14,19,16,17,18,19,20,21,0,0,0,1,3,0,0,1,0,3,NA,2,0,1,0,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,0,0
"167",216,1,16,21,18,19,20,21,22,23,0,0,0,1,3,0,0,1,0,2,1,4,0,0,0,1,2,0,1,0,0,24,1,0,0,0,0,1,1,0,0,0
"168",217,1,14,35,16,NA,18,19,20,21,0,0,0,0,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,0,0
"169",219,0,14,40,16,17,18,19,20,21,1,0,0,1,4,0,0,0,1,1,1,4,0,0,0,1,3,0,0,1,0,22,0,0,1,0,0,1,1,1,1,1
"170",220,0,12,34,14,15,16,17,18,19,1,1,0,1,3,0,0,1,0,4,1,3,0,0,1,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,0,0
"171",221,0,12,26,14,15,16,17,18,19,0,1,0,0,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"172",222,1,16,NA,17,18,20,20,21,22,1,0,0,1,3,0,0,1,0,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"173",223,1,16,NA,17,18,20,20,21,22,1,0,0,1,4,0,0,0,1,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"174",224,0,14,30,16,17,18,19,20,21,0,1,0,0,2,0,1,0,0,2,1,3,0,0,1,0,3,0,0,1,0,22,0,0,1,0,0,0,1,1,0,0
"175",225,0,16,26,18,19,20,21,22,23,1,1,0,0,3,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,1,1,0
"176",226,0,15,20,17,18,19,20,21,23,0,0,1,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,0,0,0
"177",228,0,13,26,14,15,17,18,19,19,1,0,0,0,2,0,1,0,0,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,21,0,0,0,0,1,1,1,1,1,1
"178",229,0,13,34,15,15,16,17,18,19,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,1,1
"179",230,1,12,25,14,15,16,17,18,19,1,0,0,1,3,0,0,1,0,2,1,NA,NA,NA,NA,NA,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"180",232,1,12,36,14,15,16,17,18,NA,1,0,0,0,2,0,1,0,0,1,1,NA,NA,NA,NA,NA,2,0,1,0,0,NA,0,0,0,0,1,NA,NA,1,0,0
"181",235,0,15,21,17,18,19,20,21,22,0,0,0,1,3,0,0,1,0,2,1,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,0,0,1
"182",236,1,12,25,14,15,15,16,18,18,0,0,0,0,4,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"183",237,0,14,32,15,17,18,18,19,20,1,0,0,1,3,0,0,1,0,2,1,NA,NA,NA,NA,NA,2,0,1,0,0,21,0,0,0,1,0,1,1,1,1,1
"184",238,0,16,29,17,18,19,20,21,22,0,0,0,0,4,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,NA,NA,1
"185",241,1,14,23,15,16,17,18,19,20,0,0,0,1,3,0,0,1,0,3,1,4,0,0,0,1,2,0,1,0,0,21,0,0,0,1,0,1,1,1,1,0
"186",242,1,12,25,14,15,16,17,18,19,1,0,0,1,2,0,1,0,0,3,1,4,0,0,0,1,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"187",244,1,14,22,15,16,17,18,19,20,1,0,0,1,1,1,0,0,0,3,1,2,0,1,0,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,0,0
"188",245,0,12,NA,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,NA,NA,0
"189",246,1,16,NA,18,19,20,21,22,23,1,0,0,0,4,0,0,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,NA,NA,0
"190",247,0,15,24,16,17,18,20,20,21,1,1,0,1,4,0,0,0,1,2,1,1,1,0,0,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"191",248,0,13,26,15,16,17,18,19,20,0,1,0,1,4,0,0,0,1,2,1,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,1,1,1,1,0
"192",249,0,15,23,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,1,1,0
"193",250,0,15,26,NA,NA,NA,20,21,22,1,1,0,1,1,1,0,0,0,2,1,4,0,0,0,1,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,1,0
"194",251,1,15,29,16,17,18,19,20,21,1,0,0,1,3,0,0,1,0,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,0,0,0
"195",252,1,12,32,14,15,16,17,18,19,0,0,0,1,3,0,0,1,0,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,0,0,0
"196",253,0,12,27,14,15,16,17,18,NA,0,1,0,1,3,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0
"197",254,0,15,30,17,18,19,20,21,22,1,1,0,0,3,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,0
"198",255,0,13,32,15,16,17,NA,NA,NA,0,1,0,0,4,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,1,1,0
"199",258,0,14,37,15,16,18,19,20,21,1,1,0,1,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,0,0
"200",259,0,15,NA,17,18,19,20,21,22,1,1,0,1,3,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,NA,NA,0
"201",260,0,16,21,17,19,20,21,22,22,1,0,1,0,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,0,0,0,0,1,1,1,1,0
"202",261,0,14,20,15,16,17,18,19,20,1,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,1,1,0,0,0,21,0,0,0,1,0,0,1,1,0,0
"203",262,0,16,21,18,19,20,21,22,23,1,0,1,0,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,0,0,0,0
"204",263,0,13,23,15,16,17,18,19,20,1,0,1,0,2,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,0,0,0
"205",264,0,15,29,16,17,18,19,20,21,1,1,0,1,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,NA,NA,0
"206",265,1,13,23,15,16,17,18,19,20,1,0,0,1,1,1,0,0,0,5,1,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0
"207",267,0,16,31,18,18,20,21,21,23,0,1,0,1,4,0,0,0,1,1,1,2,0,1,0,0,3,0,0,1,0,23,1,0,0,0,0,1,1,1,1,0
"208",268,1,15,26,17,17,19,20,20,21,1,0,0,0,2,0,1,0,0,3,1,4,0,0,0,1,4,0,0,0,1,22,0,1,0,0,0,0,1,0,0,0
"209",269,0,15,30,NA,18,19,20,21,22,0,1,0,1,2,0,1,0,0,2,1,4,0,0,0,1,4,0,0,0,1,NA,0,1,0,0,0,1,1,1,1,0
"210",270,0,13,32,15,15,16,17,18,19,0,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"211",271,0,14,29,16,17,18,19,20,21,0,1,0,1,1,1,0,0,0,1,1,3,0,0,1,0,2,0,1,0,0,22,0,0,1,0,0,0,0,1,0,0
"212",272,1,14,28,16,17,18,19,20,21,0,0,0,0,1,1,0,0,0,3,1,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,0,1,0,0,0
"213",278,0,16,27,18,19,20,21,22,23,1,1,0,1,3,0,0,1,0,2,1,3,0,0,1,0,2,0,1,0,0,24,1,0,0,0,0,1,1,1,1,0
"214",281,0,12,30,13,14,15,16,18,18,1,0,1,0,3,0,0,1,0,3,NA,1,1,0,0,0,1,1,0,0,0,19,0,0,0,0,1,NA,NA,0,0,0
"215",282,0,16,32,18,19,20,NA,22,23,1,1,0,1,1,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"216",283,0,12,36,14,15,16,17,18,19,1,1,0,1,3,0,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"217",284,0,16,20,17,18,19,20,21,22,0,0,1,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,1,1,0,0,0,23,0,1,0,0,0,1,1,1,0,0
"218",285,0,16,23,17,18,19,20,22,22,1,1,0,1,2,0,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"219",287,0,16,22,18,19,20,21,22,23,1,1,0,1,1,1,0,0,0,3,1,NA,NA,NA,NA,NA,3,0,0,1,0,24,1,0,0,0,0,0,1,1,0,0
"220",288,0,13,25,15,16,17,18,19,20,0,1,0,1,2,0,1,0,0,3,1,NA,NA,NA,NA,NA,3,0,0,1,0,21,0,0,0,1,0,1,1,1,0,0
"221",289,0,12,26,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,3,1,NA,NA,NA,NA,NA,3,0,0,1,0,NA,0,0,0,0,1,NA,NA,1,0,0
"222",290,0,13,31,14,15,16,18,18,20,0,1,0,1,2,0,1,0,0,2,1,4,0,0,0,1,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"223",291,0,16,30,18,19,20,21,22,23,0,1,0,1,2,0,1,0,0,1,1,3,0,0,1,0,3,0,0,1,0,24,1,0,0,0,0,0,1,1,0,0
"224",292,0,12,24,14,15,16,17,18,19,0,0,1,1,3,0,0,1,0,3,1,2,0,1,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"225",293,1,13,24,15,16,17,18,19,20,0,0,0,1,4,0,0,0,1,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,0,0
"226",294,1,15,23,16,17,18,19,20,21,1,0,0,1,3,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,0,0
"227",296,1,15,25,16,17,18,20,21,21,0,0,0,1,1,1,0,0,0,2,1,3,0,0,1,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"228",297,1,12,28,14,15,16,17,18,19,1,0,0,1,1,1,0,0,0,2,1,3,0,0,1,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,0,0,0
"229",298,0,13,35,15,16,17,18,19,20,0,1,0,1,4,0,0,0,1,3,1,3,0,0,1,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"230",299,0,16,34,17,NA,NA,NA,NA,22,1,1,0,1,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,0,0
"231",301,0,15,21,17,18,19,NA,NA,NA,0,1,0,0,1,1,0,0,0,2,1,2,0,1,0,0,3,0,0,1,0,NA,0,1,0,0,0,NA,NA,1,0,0
"232",302,0,12,27,15,16,NA,NA,NA,NA,0,1,0,1,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,1,1,0
"233",303,0,16,NA,18,19,20,21,22,23,0,1,0,0,3,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,1,1,0
"234",304,0,14,24,15,16,17,18,19,20,1,1,0,0,4,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,0
"235",305,0,14,28,16,16,17,19,19,21,0,1,0,1,2,0,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,1,1,1,0
"236",306,0,17,NA,19,19,21,22,23,NA,0,1,0,0,3,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,NA,NA,0
"237",307,0,17,NA,18,19,21,21,22,23,0,1,0,0,4,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,NA,NA,0
"238",308,0,16,NA,17,18,19,20,21,NA,1,1,0,0,1,1,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,NA,NA,0
"239",309,0,16,NA,17,18,19,20,NA,NA,0,1,0,0,2,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,0
"240",310,0,15,NA,16,17,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,0
"241",311,0,15,NA,16,17,18,19,20,21,1,1,0,0,3,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,NA,NA,0
"242",312,0,14,NA,16,17,18,19,20,21,0,1,0,0,4,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,NA,NA,0
"243",313,0,16,23,17,18,19,20,21,22,0,1,0,1,4,0,0,0,1,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,0,0
"244",314,0,12,27,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"245",315,0,15,27,17,17,19,19,20,21,0,1,0,1,2,0,1,0,0,1,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"246",316,0,14,19,16,17,19,NA,NA,NA,1,1,0,1,3,0,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,1,1,0
"247",318,0,13,23,16,16,17,18,20,NA,1,1,0,0,2,0,1,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,1,0,0
"248",319,0,14,26,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0,1,0,0,2,1,4,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,1,1,0
"249",321,0,15,37,17,18,19,20,21,22,1,1,0,1,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,0,0
"250",322,0,14,25,16,17,18,19,20,21,0,1,0,0,3,0,0,1,0,2,1,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,1,0
"251",323,0,17,23,18,19,20,21,22,23,1,1,0,0,4,0,0,0,1,1,1,4,0,0,0,1,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"252",325,0,12,30,14,15,16,17,18,19,1,1,0,0,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"253",326,0,17,36,NA,19,20,21,22,23,0,1,0,1,2,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"254",328,0,13,25,14,15,16,17,18,NA,1,1,0,1,2,0,1,0,0,3,1,3,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,1,0,0
"255",329,0,13,23,14,16,16,17,18,19,1,1,0,1,3,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"256",330,0,14,34,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,1,1,0
"257",332,0,17,NA,19,19,20,21,22,23,1,1,0,0,4,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,NA,NA,0
"258",333,0,14,NA,16,17,18,19,20,21,0,1,0,0,2,0,1,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,NA,NA,0
"259",334,0,13,36,14,15,16,17,18,19,0,1,0,0,3,0,0,1,0,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"260",335,0,16,25,18,19,20,21,22,NA,0,1,0,1,4,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,1,0,0
"261",336,0,14,26,16,17,18,19,20,21,1,0,1,1,2,0,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,1,0
"262",337,0,13,31,15,16,17,18,19,20,1,1,0,1,3,0,0,1,0,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"263",338,0,16,31,17,18,20,20,21,22,0,1,0,1,4,0,0,0,1,1,1,4,0,0,0,1,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,0
"264",339,0,15,27,17,18,19,20,21,22,0,0,0,1,3,0,0,1,0,3,1,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,0,0,1
"265",340,0,15,30,16,17,19,20,21,22,1,0,0,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,0,0,1
"266",341,0,13,32,14,15,17,17,19,20,1,0,0,1,3,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,1,0,NA,NA,0,0,1
"267",346,1,13,15,14,15,16,17,18,19,1,0,0,0,2,0,1,0,0,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,0,0,0,1,NA,NA,1,0,0
"268",362,1,15,29,17,18,19,20,21,22,0,0,0,1,3,0,0,1,0,2,1,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,0,0,0
"269",363,1,13,31,15,15,17,18,19,20,0,0,0,1,3,0,0,1,0,2,1,2,0,1,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0
"270",366,1,16,29,18,19,20,21,22,23,0,0,0,1,2,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,0,0,0
"271",367,1,15,30,17,18,19,20,21,22,1,0,0,1,2,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"272",368,1,15,39,17,18,19,20,21,23,0,0,0,1,1,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"273",369,1,12,43,14,15,16,17,18,NA,1,0,0,1,1,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,0,0,0
"274",371,1,14,NA,15,17,18,19,NA,NA,0,0,0,0,1,1,0,0,0,2,1,3,0,0,1,0,4,0,0,0,1,22,0,0,1,0,0,0,0,NA,NA,0
"275",372,1,13,18,15,16,17,18,19,20,1,0,0,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,0,0,0
"276",373,1,12,19,14,15,16,17,18,19,0,0,0,0,1,1,0,0,0,2,NA,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"277",375,0,14,22,16,NA,18,19,NA,21,1,0,1,0,4,0,0,0,1,1,1,NA,NA,NA,NA,NA,4,0,0,0,1,NA,0,0,1,0,0,1,1,1,1,0
"278",379,1,16,27,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,0,1,0,1,NA,4,0,0,0,1,3,0,0,1,0,NA,1,0,0,0,0,NA,NA,1,1,0
"279",380,0,14,22,15,16,18,18,NA,NA,1,0,0,0,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,0,0,1,0,NA,NA,1,0,1
"280",382,0,17,25,19,19,20,22,23,NA,0,1,0,0,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"281",385,1,15,20,16,17,19,19,21,22,1,0,0,1,1,1,0,0,0,2,1,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,1,1,0,0,0
"282",386,1,16,36,18,19,20,21,22,23,1,0,0,0,2,0,1,0,0,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,24,1,0,0,0,0,1,1,NA,NA,0
"283",387,1,14,38,15,16,18,18,19,21,0,0,0,0,1,1,0,0,0,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,21,0,0,0,1,0,0,1,NA,NA,0
"284",388,1,15,28,17,17,18,20,20,22,0,0,0,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,0,0,0,0
"285",389,0,15,30,17,18,19,20,NA,NA,0,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,3,0,0,1,0,NA,0,1,0,0,0,NA,NA,1,1,0
"286",392,1,17,23,18,19,20,21,22,23,1,0,0,1,4,0,0,0,1,1,1,NA,NA,NA,NA,NA,3,0,0,1,0,25,1,0,0,0,0,1,1,1,1,0
"287",393,1,14,25,15,16,17,18,19,20,1,0,0,0,2,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"288",394,1,13,24,14,15,16,17,18,19,1,0,0,1,4,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"289",396,0,13,36,15,16,17,18,19,20,1,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,NA,NA,0
"290",399,0,16,23,18,19,NA,NA,NA,NA,1,0,0,1,3,0,0,1,0,4,1,2,0,1,0,0,4,0,0,0,1,NA,1,0,0,0,0,NA,NA,1,0,1
"291",400,0,14,25,16,17,18,19,NA,NA,0,0,0,1,4,0,0,0,1,4,1,2,0,1,0,0,4,0,0,0,1,NA,0,0,1,0,0,NA,NA,1,0,1
"292",401,0,12,NA,14,15,16,17,18,19,1,1,0,0,3,0,0,1,0,1,1,4,0,0,0,1,3,0,0,1,0,NA,0,0,0,0,1,NA,NA,NA,NA,0
"293",403,0,13,35,14,15,16,17,19,19,0,0,1,0,2,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"294",404,0,16,19,18,19,21,21,22,23,1,1,0,1,2,0,1,0,0,8,1,3,0,0,1,0,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,0
